BoardID,PhysOutcome,Ball_start_side,Ball_start_x,Ball_start_y,True_trajectory,Planks
P0000,left,right,1152.0,100,"[{""x"": 1152.0, ""y"": 100.18749162503578, ""t"": 0.0, ""vx"": 0.0, ""vy"": 24.99811566198057}, {""x"": 1152.0, ""y"": 100.79158710783805, ""t"": 0.016666666666666666, ""vx"": 0.0, ""vy"": 49.992044350339896}, {""x"": 1152.0, ""y"": 101.81221667077294, ""t"": 0.03333333333333333, ""vx"": 0.0, ""vy"": 74.98178676636073}, {""x"": 1152.0, ""y"": 103.2493105478937, ""t"": 0.05, ""vx"": 0.0, ""vy"": 99.96734361120842}, {""x"": 1152.0, ""y"": 105.10279898493874, ""t"": 0.06666666666666667, ""vx"": 0.0, ""vy"": 124.94871558593084}, {""x"": 1152.0, ""y"": 107.37261223932987, ""t"": 0.08333333333333333, ""vx"": 0.0, ""vy"": 149.9259033914585}, {""x"": 1152.0, ""y"": 110.05868058017005, ""t"": 0.09999999999999999, ""vx"": 0.0, ""vy"": 174.8989077286044}, {""x"": 1152.0, ""y"": 113.16093428824162, ""t"": 0.11666666666666665, ""vx"": 0.0, ""vy"": 199.8677292980643}, {""x"": 1152.0, ""y"": 116.67930365600432, ""t"": 0.13333333333333333, ""vx"": 0.0, ""vy"": 224.83236880041642}, {""x"": 1152.0, ""y"": 120.61371898759334, ""t"": 0.15, ""vx"": 0.0, ""vy"": 249.7928269361218}, {""x"": 1152.0, ""y"": 124.96411059881729, ""t"": 0.16666666666666666, ""vx"": 0.0, ""vy"": 274.7491044055241}, {""x"": 1152.0, ""y"": 129.73040881715627, ""t"": 0.18333333333333332, ""vx"": 0.0, ""vy"": 299.70120190884967}, {""x"": 1152.0, ""y"": 134.91254398176002, ""t"": 0.19999999999999998, ""vx"": 0.0, ""vy"": 324.6491201462076}, {""x"": 1152.0, ""y"": 140.51044644344591, ""t"": 0.21666666666666665, ""vx"": 0.0, ""vy"": 349.5928598175897}, {""x"": 1152.0, ""y"": 146.52404656469682, ""t"": 0.2333333333333333, ""vx"": 0.0, ""vy"": 374.5324216228706}, {""x"": 1152.0, ""y"": 152.9532747196594, ""t"": 0.24999999999999997, ""vx"": 0.0, ""vy"": 399.4678062618075}, {""x"": 1152.0, ""y"": 159.7980612941421, ""t"": 0.26666666666666666, ""vx"": 0.0, ""vy"": 424.3990144340406}, {""x"": 1152.0, ""y"": 167.058336685613, ""t"": 0.2833333333333333, ""vx"": 0.0, ""vy"": 449.3260468390931}, {""x"": 1152.0, ""y"": 174.7340313031982, ""t"": 0.3, ""vx"": 0.0, ""vy"": 474.24890417637044}, {""x"": 1152.0, ""y"": 182.82507556767962, ""t"": 0.31666666666666665, ""vx"": 0.0, ""vy"": 499.16758714516146}, {""x"": 1152.0, ""y"": 191.3313999114931, ""t"": 0.3333333333333333, ""vx"": 0.0, ""vy"": 524.0820964446377}, {""x"": 1152.0, ""y"": 200.25293477872637, ""t"": 0.35, ""vx"": 0.0, ""vy"": 548.9924327738536}, {""x"": 1152.0, ""y"": 209.58961062511736, ""t"": 0.36666666666666664, ""vx"": 0.0, ""vy"": 573.8985968317462}, {""x"": 1148.6352534236478, ""y"": 202.922053639009, ""t"": 0.3833333333333333, ""vx"": -224.25939963662924, ""vy"": -495.5741191363158}, {""x"": 1144.8978784833794, ""y"": 194.85059916454222, ""t"": 0.39999999999999997, ""vx"": -224.22183807785848, ""vy"": -470.49299898742686}, {""x"": 1141.1611295219047, ""y"": 187.19713185168476, ""t"": 0.41666666666666663, ""vx"": -224.18428281033212, ""vy"": -445.4160797147109}, {""x"": 1137.4250064343778, ""y"": 179.961581691111, ""t"": 0.4333333333333333, ""vx"": -224.1467338329965, ""vy"": -420.3433606145566}, {""x"": 1133.6895091159695, ""y"": 173.14387868522124, ""t"": 0.44999999999999996, ""vx"": -224.10919114479796, ""vy"": -395.27484098347054}, {""x"": 1129.954637461869, ""y"": 166.74395284813983, ""t"": 0.4666666666666666, ""vx"": -224.0716547446832, ""vy"": -370.21052011807706}, {""x"": 1126.220391367283, ""y"": 160.76173420571314, ""t"": 0.4833333333333333, ""vx"": -224.034124631599, ""vy"": -345.15039731511814}, {""x"": 1122.4867707274354, ""y"": 155.19715279550763, ""t"": 0.49999999999999994, ""vx"": -223.99660080449235, ""vy"": -320.0944718714539}, {""x"": 1118.7537754375678, ""y"": 150.0501386668079, ""t"": 0.5166666666666666, ""vx"": -223.95908326231032, ""vy"": -295.04274308406195}, {""x"": 1115.0214053929392, ""y"": 145.32062188061474, ""t"": 0.5333333333333333, ""vx"": -223.92157200400035, ""vy"": -269.9952102500378}, {""x"": 1111.2896604888267, ""y"": 141.00853250964306, ""t"": 0.55, ""vx"": -223.88406702850992, ""vy"": -244.9518726665945}, {""x"": 1107.5585406205244, ""y"": 137.11380063832001, ""t"": 0.5666666666666668, ""vx"": -223.8465683347867, ""vy"": -219.91272963106306}, {""x"": 1103.8280456833438, ""y"": 133.636356362783, ""t"": 0.5833333333333335, ""vx"": -223.80907592177851, ""vy"": -194.87778044089208}, {""x"": 1100.098175572615, ""y"": 130.5761297908778, ""t"": 0.6000000000000002, ""vx"": -223.77158978843343, ""vy"": -169.84702439364784}, {""x"": 1096.3689301836841, ""y"": 127.93305104215646, ""t"": 0.6166666666666669, ""vx"": -223.73410993369964, ""vy"": -144.82046078701416}, {""x"": 1092.6403094119155, ""y"": 125.7070502478755, ""t"": 0.6333333333333336, ""vx"": -223.6966363565255, ""vy"": -119.7980889187926}, {""x"": 1088.912313152691, ""y"": 123.89805755099378, ""t"": 0.6500000000000004, ""vx"": -223.6591690558596, ""vy"": -94.77990808690234}, {""x"": 1085.1849413014102, ""y"": 122.50600310617071, ""t"": 0.6666666666666671, ""vx"": -223.6217080306507, ""vy"": -69.76591758938014}, {""x"": 1081.4581937534901, ""y"": 121.53081707976416, ""t"": 0.6833333333333338, ""vx"": -223.5842532798477, ""vy"": -44.756116724380306}, {""x"": 1077.7320704043652, ""y"": 120.97242964982848, ""t"": 0.7000000000000005, ""vx"": -223.5468048023997, ""vy"": -19.750504790174723}, {""x"": 1074.0065711494874, ""y"": 120.83077100611273, ""t"": 0.7166666666666672, ""vx"": -223.50936259725594, ""vy"": 5.25091891484721}, {""x"": 1070.2816958843262, ""y"": 121.10577135005853, ""t"": 0.733333333333334, ""vx"": -223.4719266633659, ""vy"": 30.248155092178568}, {""x"": 1066.557444504368, ""y"": 121.79736089479816, ""t"": 0.7500000000000007, ""vx"": -223.4344969996792, ""vy"": 55.24120444319493}, {""x"": 1062.8338169051183, ""y"": 122.90546986515265, ""t"": 0.7666666666666674, ""vx"": -223.39707360514558, ""vy"": 80.23006766915445}, {""x"": 1059.110812982099, ""y"": 124.43002849762979, ""t"": 0.7833333333333341, ""vx"": -223.359656478715, ""vy"": 105.21474547119773}, {""x"": 1055.3884326308491, ""y"": 126.37096704042212, ""t"": 0.8000000000000008, ""vx"": -223.32224561933768, ""vy"": 130.195238550348}, {""x"": 1051.6666757469256, ""y"": 128.72821575340504, ""t"": 0.8166666666666675, ""vx"": -223.28484102596389, ""vy"": 155.17154760751106}, {""x"": 1047.9455422259027, ""y"": 131.50170490813485, ""t"": 0.8333333333333343, ""vx"": -223.24744269754422, ""vy"": 180.14367334347537}, {""x"": 1044.2250319633733, ""y"": 134.6913647878468, ""t"": 0.850000000000001, ""vx"": -223.21005063302925, ""vy"": 205.11161645891193}, {""x"": 1040.505144854946, ""y"": 138.29712568745302, ""t"": 0.8666666666666677, ""vx"": -223.1726648313698, ""vy"": 230.07537765437436}, {""x"": 1036.7858807962482, ""y"": 142.31891791354073, ""t"": 0.8833333333333344, ""vx"": -223.13528529151696, ""vy"": 255.034957630299}, {""x"": 1033.0672396829239, ""y"": 146.75667178437018, ""t"": 0.9000000000000011, ""vx"": -223.0979120124219, ""vy"": 279.99035708700507}, {""x"": 1029.349221410635, ""y"": 151.61031762987272, ""t"": 0.9166666666666679, ""vx"": -223.06054499303602, ""vy"": 304.94157672469413}, {""x"": 1025.6318258750614, ""y"": 156.87978579164889, ""t"": 0.9333333333333346, ""vx"": -223.02318423231083, ""vy"": 329.88861724345054}, {""x"": 1021.9150529718997, ""y"": 162.5650066229664, ""t"": 0.9500000000000013, ""vx"": -222.9858297291981, ""vy"": 354.83147934324154}, {""x"": 1018.1989025968643, ""y"": 168.6659104887582, ""t"": 0.966666666666668, ""vx"": -222.9484814826497, ""vy"": 379.7701637239172}, {""x"": 1014.4833746456869, ""y"": 175.18242776562045, ""t"": 0.9833333333333347, ""vx"": -222.91113949161775, ""vy"": 404.7046710852102}, {""x"": 1010.7684690141166, ""y"": 182.11448884181084, ""t"": 1.0000000000000013, ""vx"": -222.87380375505444, ""vy"": 429.635002126736}, {""x"": 1007.0541855979202, ""y"": 189.4620241172462, ""t"": 1.016666666666668, ""vx"": -222.83647427191227, ""vy"": 454.56115754799305}, {""x"": 1003.340524292882, ""y"": 197.22496400350096, ""t"": 1.0333333333333345, ""vx"": -222.79915104114377, ""vy"": 479.48313804836243}, {""x"": 999.6274849948037, ""y"": 205.40323892380502, ""t"": 1.0500000000000012, ""vx"": -222.76183406170176, ""vy"": 504.4009443271082}, {""x"": 995.9150675995043, ""y"": 213.99677931304163, ""t"": 1.0666666666666678, ""vx"": -222.7245233325392, ""vy"": 529.3145770833776}, {""x"": 992.2032720028201, ""y"": 223.0055156177458, ""t"": 1.0833333333333344, ""vx"": -222.6872188526092, ""vy"": 554.2240370162}, {""x"": 988.4920981006051, ""y"": 232.4293782961021, ""t"": 1.100000000000001, ""vx"": -222.6499206208651, ""vy"": 579.1293248244882}, {""x"": 984.7815457887309, ""y"": 242.2682978179427, ""t"": 1.1166666666666676, ""vx"": -222.61262863626038, ""vy"": 604.0304412070382}, {""x"": 981.0716149630864, ""y"": 252.52220466474563, ""t"": 1.1333333333333342, ""vx"": -222.57534289774864, ""vy"": 628.9273868625282}, {""x"": 977.362305519578, ""y"": 263.1910293296325, ""t"": 1.1500000000000008, ""vx"": -222.5380634042838, ""vy"": 653.8201624895202}, {""x"": 973.6536173541291, ""y"": 274.2747023173669, ""t"": 1.1666666666666674, ""vx"": -222.5007901548198, ""vy"": 678.7087687864589}, {""x"": 969.9455503626809, ""y"": 285.77315414435225, ""t"": 1.183333333333334, ""vx"": -222.4635231483109, ""vy"": 703.5932064516717}, {""x"": 966.2381044411923, ""y"": 297.6863153386298, ""t"": 1.2000000000000006, ""vx"": -222.4262623837114, ""vy"": 728.4734761833694}, {""x"": 962.531279485639, ""y"": 310.0141164398768, ""t"": 1.2166666666666672, ""vx"": -222.38900785997578, ""vy"": 753.3495786796456}, {""x"": 958.8250753920144, ""y"": 322.75648799940467, ""t"": 1.2333333333333338, ""vx"": -222.3517595760588, ""vy"": 778.2215146384772}, {""x"": 955.1194920563296, ""y"": 335.9133605801567, ""t"": 1.2500000000000004, ""vx"": -222.3145175309154, ""vy"": 803.089284757724}, {""x"": 951.4145293746128, ""y"": 349.4846647567063, ""t"": 1.266666666666667, ""vx"": -222.27728172350055, ""vy"": 827.9528897351291}, {""x"": 947.7101872429098, ""y"": 363.4703311152553, ""t"": 1.2833333333333337, ""vx"": -222.24005215276955, ""vy"": 852.8123302683186}, {""x"": 944.0064655572834, ""y"": 377.87029025363154, ""t"": 1.3000000000000003, ""vx"": -222.20282881767773, ""vy"": 877.6676070548018}, {""x"": 940.3033642138142, ""y"": 392.68447278128707, ""t"": 1.3166666666666669, ""vx"": -222.16561171718075, ""vy"": 902.5187207919712}, {""x"": 936.6008831086004, ""y"": 407.9128093192965, ""t"": 1.3333333333333335, ""vx"": -222.12840085023433, ""vy"": 927.3656721771023}, {""x"": 932.8990221377572, ""y"": 423.5552305003547, ""t"": 1.35, ""vx"": -222.09119621579438, ""vy"": 952.2084619073539}, {""x"": 929.1977811974173, ""y"": 439.6116669687749, ""t"": 1.3666666666666667, ""vx"": -222.05399781281707, ""vy"": 977.0470906797686}, {""x"": 925.4971601837307, ""y"": 456.0820493804869, ""t"": 1.3833333333333333, ""vx"": -222.01680564025864, ""vy"": 1001.8815591912713}, {""x"": 921.7971589928649, ""y"": 472.96630840303527, ""t"": 1.4, ""vx"": -221.97961969707558, ""vy"": 1026.7118681386708}, {""x"": 918.097777521005, ""y"": 490.26437471557676, ""t"": 1.4166666666666665, ""vx"": -221.94243998222447, ""vy"": 1051.5380182186593}, {""x"": 914.3990156643532, ""y"": 507.97617900887906, ""t"": 1.4333333333333331, ""vx"": -221.90526649466213, ""vy"": 1076.3600101278116}, {""x"": 910.7008733191291, ""y"": 526.1016519853185, ""t"": 1.4499999999999997, ""vx"": -221.86809923334553, ""vy"": 1101.1778445625866}, {""x"": 907.0033503815699, ""y"": 544.6407243588783, ""t"": 1.4666666666666663, ""vx"": -221.83093819723192, ""vy"": 1125.991522219326}, {""x"": 903.3064467479297, ""y"": 563.5933268551463, ""t"": 1.483333333333333, ""vx"": -221.79378338527857, ""vy"": 1150.8010437942548}, {""x"": 899.6101623144807, ""y"": 582.9593902113135, ""t"": 1.4999999999999996, ""vx"": -221.75663479644297, ""vy"": 1175.6064099834819}, {""x"": 895.914496977512, ""y"": 602.738845176171, ""t"": 1.5166666666666662, ""vx"": -221.71949242968282, ""vy"": 1200.4076214829995}, {""x"": 892.2194506333301, ""y"": 622.9316225101101, ""t"": 1.5333333333333328, ""vx"": -221.68235628395593, ""vy"": 1225.2046789886833}, {""x"": 888.5250231782591, ""y"": 643.5376529851186, ""t"": 1.5499999999999994, ""vx"": -221.64522635822038, ""vy"": 1249.9975831962913}, {""x"": 884.83121450864, ""y"": 664.5568673847791, ""t"": 1.566666666666666, ""vx"": -221.60810265143436, ""vy"": 1274.786334801467}, {""x"": 881.1380245208318, ""y"": 685.989196504268, ""t"": 1.5833333333333326, ""vx"": -221.57098516255624, ""vy"": 1299.5709344997358}, {""x"": 877.4454531112101, ""y"": 707.8345711503521, ""t"": 1.5999999999999992, ""vx"": -221.53387389054456, ""vy"": 1324.3513829865071}, {""x"": 873.7535001761682, ""y"": 730.092922141388, ""t"": 1.6166666666666658, ""vx"": -221.4967688343581, ""vy"": 1349.127680957074}, {""x"": 870.0621656121174, ""y"": 752.7641803073202, ""t"": 1.6333333333333324, ""vx"": -221.45966999295572, ""vy"": 1373.899829106613}, {""x"": 866.3714493154853, ""y"": 775.8482764896776, ""t"": 1.649999999999999, ""vx"": -221.42257736529652, ""vy"": 1398.6678281301836}, {""x"": 862.6813511827177, ""y"": 799.3451415415731, ""t"": 1.6666666666666656, ""vx"": -221.38549095033974, ""vy"": 1423.43167872273}, {""x"": 858.9918711102769, ""y"": 823.2547063277008, ""t"": 1.6833333333333322, ""vx"": -221.34841074704482, ""vy"": 1448.1913815790795}, {""x"": 855.3030089946433, ""y"": 847.5769017243347, ""t"": 1.6999999999999988, ""vx"": -221.31133675437127, ""vy"": 1472.946937393942}, {""x"": 851.6147647323144, ""y"": 872.3116586193264, ""t"": 1.7166666666666655, ""vx"": -221.27426897127896, ""vy"": 1497.6983468619135}, {""x"": 847.9271382198049, ""y"": 897.458907912103, ""t"": 1.733333333333332, ""vx"": -221.2372073967278, ""vy"": 1522.445610677471}, {""x"": 844.2401293536468, ""y"": 923.0185805136655, ""t"": 1.7499999999999987, ""vx"": -221.20015202967798, ""vy"": 1547.188729534977}, {""x"": 840.5537380303897, ""y"": 948.9906073465866, ""t"": 1.7666666666666653, ""vx"": -221.16310286908967, ""vy"": 1571.9277041286764}, {""x"": 839.4479410388145, ""y"": 956.8626141459295, ""t"": 1.7833333333333319, ""vx"": 0.0, ""vy"": 0.0}]","[{""x"": 589.073699975514, ""y"": 590.0080552936499, ""angle"": 14.630281073530881}, {""x"": 532.1407440383523, ""y"": 264.4533981386262, ""angle"": 29.44764729541599}, {""x"": 1261.2059339470154, ""y"": 474.2454471848761, ""angle"": 15.021372263269967}, {""x"": 1380.5819643255923, ""y"": 794.9022126172443, ""angle"": 32.96469545444181}, {""x"": 1162.4628287874743, ""y"": 223.06503022815735, ""angle"": 13.957976772619936}, {""x"": 505.0541723711967, ""y"": 214.70886506779004, ""angle"": -17.508729079297193}, {""x"": 459.21875169665327, ""y"": 566.6399115739298, ""angle"": 43.00454442708937}, {""x"": 1343.103788062736, ""y"": 608.1707830501921, ""angle"": 9.38054795465726}, {""x"": 530.0125550457217, ""y"": 698.885688152058, ""angle"": 0.48964649479933087}, {""x"": 425.79264747692173, ""y"": 342.16346741248503, ""angle"": -24.02003222450771}]"
